Time(days),O3(molecules_m^-3),O(molecules_m^-3),O1D(molecules_m^-3),NO(molecules_m^-3),NO2(molecules_m^-3),Cl(molecules_m^-3),ClO(molecules_m^-3),OH(molecules_m^-3),HO2(molecules_m^-3),H(molecules_m^-3),Br(molecules_m^-3),BrO(molecules_m^-3),CH4(molecules_m^-3),H2O(molecules_m^-3),N2O(molecules_m^-3),HNO3(molecules_m^-3),HCl(molecules_m^-3),ClONO2(molecules_m^-3),HOCl(molecules_m^-3),ClOOCl(molecules_m^-3),ClOO(molecules_m^-3),BrCl(molecules_m^-3),OClO(molecules_m^-3)
2.625,5.0258892463207904e+17,302822423.0533944,226.699065345642,1695793788.4099095,1906218011459270.0,49894490.35879395,40953527958.14883,355749974356.62396,198563908797.07993,24573.061255868735,147438631.13433054,6100099249075899.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49723772763881.41,1585377723690616.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,8832175543367.752
2.6458333333333335,5.024146315779512e+17,294073294.4736204,220.3654809839826,1648558868.1652353,1906170294461966.8,49894490.35879395,40628290725.23216,348270311049.63416,194405896632.28918,24573.061255868735,147438631.13433054,6147936188956804.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49765946104364.35,1594648465430574.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,8868436062863.447
2.6666666666666665,5.0224414889054714e+17,284056423.9827696,213.09449428118725,1594172296.2880223,1906120474803691.2,49894490.35879395,40308423865.214,339401984714.1702,189473371145.08487,24573.061255868735,147438631.13433054,6195757262659242.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49810273608558.5,1603919207170531.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,8904643736852.29
2.6875,5.020779912710327e+17,272813825.14928913,204.9179316110101,1532857289.2302046,1906068604738210.2,49894490.35879395,39993839481.164635,329179108771.8896,183785302586.8035,24573.061255868735,147438631.13433054,6243562976329287.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49856702073207.375,1613189948910488.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,8940798943187.936
2.7083333333333335,5.019166551244067e+17,260392890.3664282,195.8713986685975,1464868214.713397,1906014745126917.2,49894490.35879395,39684450855.078415,317641353551.189,177363760362.5504,24573.061255868735,147438631.13433054,6291353882883992.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49905169667993.04,1622460690650446.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,8976902107152.87
2.7291666666666665,5.017606164638434e+17,246846202.5516714,185.99411976786294,1390489618.8044343,1905958965246141.5,49894490.35879395,39380172206.28501,304833822140.9889,170233843968.65582,24573.061255868735,147438631.13433054,6339130579586172.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,49955606129043.0,1631731432390403.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9012953699593.738
2.75,5.016103288951576e+17,232231313.29876605,175.32876491309514,1310035101.4458656,1905901342567599.0,49894490.35879395,39080918489.82909,290806908796.17535,162423604246.42615,24573.061255868735,147438631.13433054,6386893705438148.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50007932979470.09,1641002174130361.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9048954234880.168
2.7708333333333335,5.0146622169742784e+17,216610505.2976755,163.92126219927846,1223846026.330379,1905841962508011.2,49894490.35879395,38786605332.302345,275616137367.2106,153963953477.9156,24573.061255868735,147438631.13433054,6434643938384988.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50062063780937.29,1650272915870318.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9084904268665.893
2.7916666666666665,5.013286980019833e+17,200050526.7183278,151.82059845044307,1132290094.0150762,1905780918149057.8,49894490.35879395,38497148801.63738,259321980515.33624,144888564774.33563,24573.061255868735,147438631.13433054,6482381992351773.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50117904415043.09,1659543657610276.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9120804395503.51
2.8125,5.0119813308228966e+17,182622304.5754476,139.07860911014097,1035759768.4168929,1905718309926407.8,49894490.35879395,38212465312.56204,241989658892.2732,135233760303.44081,24573.061255868735,147438631.13433054,6530108614115732.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50175353395796.83,1668814399350233.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9156655246280.828
2.8333333333333335,5.010748727555199e+17,164400642.23063198,125.74975783997387,934670570.2293825,1905654245290176.0,49894490.35879395,37932471563.80337,223688921827.4359,125038389185.45374,24573.061255868735,147438631.13433054,6577824580039186.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50234302210819.65,1678085141090190.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9192457485511.451
2.8541666666666665,5.0095923190744166e+17,145463890.01072803,111.89090634718347,829459243.4822105,1905588838334923.8,49894490.35879395,37657084339.274635,204493808289.9273,114343694417.81734,24573.061255868735,147438631.13433054,6625530692669103.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50294635693140.0,1687355882830148.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9228211808499.303
2.875,5.008514931461856e+17,125893606.41832404,97.56107596665262,720581800.3340706,1905522209399443.0,49894490.35879395,37386220509.87767,184482388310.24063,103193168881.24718,24573.061255868735,147438631.13433054,6673227777219946.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50356232423347.945,1696626624570105.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9263918938356.625
2.8958333333333335,5.0075190558859334e+17,105774196.55675627,82.82120179672992,608511458.0575439,1905454484637302.5,49894490.35879395,37119796953.42413,163736485490.968,91632400808.67921,24573.061255868735,147438631.13433054,6720916677956660.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50418965161100.19,1705897366310063.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9299579622917.486
2.9166666666666665,5.00660683787294e+17,85192539.51061139,67.73388000140051,493736478.79081184,1905385795558081.8,49894490.35879395,36857730400.924576,142341380562.36432,79708908687.02477,24573.061255868735,147438631.13433054,6768598254491547.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50482701306049.41,1715168108050020.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9335194631556.666
2.9375,5.0057800679408166e+17,64237604.62788226,52.36310987990735,376757924.7669595,1905316278541563.2,49894490.35879395,36599937535.472115,120385497470.89748,67471966399.972755,24573.061255868735,147438631.13433054,6816273378016390.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50547303385908.63,1724438849789978.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9370764751900.205
2.9583333333333335,5.005040173794909e+17,43000051.84927067,36.77403080263638,258087334.47351983,1905246074322382.8,49894490.35879395,36346334857.75639,97960070374.9251,54972417738.498856,24573.061255868735,147438631.13433054,6863942927476394.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50612629574140.51,1733709591529935.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9406290786478.398
2.9791666666666665,5.0043882139450714e+17,21571830.596417006,21.03265558957488,138244342.29759222,1905175327449642.5,49894490.35879395,36096838623.46055,75158794484.90115,42262481878.439354,24573.061255868735,147438631.13433054,6911607785711786.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50678534232747.414,1742980333269892.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9441773549316.055
3.0,5.003824873034367e+17,45764.66197054347,5.2056007746500494,17754245.194287766,1905104185718614.5,49894490.35879395,35851365002.56774,52077458874.56635,29395548805.846996,24573.061255868735,147438631.13433054,6959268835576509.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50744868483040.15,1752251075009849.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9477213862436.281
3.0208333333333335,5.003312530978856e+17,2176.957630063199,0.24793223176320275,39369.34794526663,1905044240776490.2,49894490.35879395,35609589237.676414,36298875033.92665,20486191582.687805,24573.061255868735,147438631.13433054,7006925813797510.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50799936708435.97,1761521816749803.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9512612450185.252
3.0416666666666665,5.002808025635664e+17,103.6943815809693,0.011808510806403364,1057.9873462239032,1904998084137889.8,49894490.35879395,35371108461.98055,29321881429.19414,16545901310.85077,24573.061255868735,147438631.13433054,7054577926252504.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50841231979047.39,1770792558489754.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9547969534847.42
3.0625,5.002306995114581e+17,4.9392412797057865,0.0005624155660489724,49.573299683172564,1904958050925043.0,49894490.35879395,35135834790.30191,26236217432.096024,14803269423.743156,24573.061255868735,147438631.13433054,7102225223277577.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50876436341209.75,1780063300229711.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9583285156296.482
3.0833333333333335,5.001807528194526e+17,0.23526924252911016,2.678672129312743e-05,2.360842259783954,1904920744124813.0,49894490.35879395,34903695972.243355,24871164706.380764,14032367100.43644,24573.061255868735,147438631.13433054,7149867728031500.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50908946398138.88,1789334041969666.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9618559337830.521
3.1041666666666665,5.001308780694721e+17,0.011206504692332512,1.275798107949368e-06,0.11247034066130002,1904884661476620.8,49894490.35879395,34674626195.83506,24266919898.254574,13691137830.482954,24573.061255868735,147438631.13433054,7197505451241660.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50940263980520.75,1798604783709623.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9653792095947.379
3.125,5.0008103794116794e+17,0.0005337964733568675,6.076407243977347e-08,0.005358150184893345,1904849138501407.5,49894490.35879395,34448563369.76936,23999089770.38597,13539901946.646355,24573.061255868735,147438631.13433054,7245138398115815.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,50971053148062.51,1807875525449580.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9688983444492.424
3.1458333333333335,5.000312159336185e+17,2.5427951973097234e-05,2.8942628195359666e-09,0.0002552807265702639,1904813881158341.0,49894490.35879395,34225447902.46243,23880018154.46779,13472678934.273813,24573.061255868735,147438631.13433054,7292766571416812.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51001607531715.17,1817146267189537.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9724133396488.38
3.1666666666666665,4.999814047507122e+17,1.2122777956342763e-06,1.3797049544542595e-10,1.2172458263472652e-05,1904778759207386.2,49894490.35879395,34005222136.20952,23826726717.637302,13442605982.594421,24573.061255868735,147438631.13433054,7340389972822921.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51032056970188.586,1826417008929496.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9759241964938.398
3.1875,4.999316011661638e+17,5.8332913176359816e-08,6.639980427667344e-12,5.859618343529649e-07,1904743714841762.0,49894490.35879395,33787830071.00408,23802523274.463287,13428960805.748423,24573.061255868735,147438631.13433054,7388008603529387.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51062458876969.28,1835687750669453.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9794309163173.73
3.2083333333333335,4.9988180375316e+17,3.0940938288766907e-09,3.520724737146898e-13,3.107634963543912e-08,1904708722287736.8,49894490.35879395,33573217217.098007,23791182678.695496,13422580077.35946,24573.061255868735,147438631.13433054,7435622464514523.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51092838640181.71,1844958492409411.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9829335004999.436
3.2291666666666665,4.998320118805333e+17,-2.291853024927712e-10,-2.608295277707972e-14,-2.2935796617138343e-09,1904673769940335.5,49894490.35879395,33361330505.307358,23785530118.80161,13419411740.961977,24573.061255868735,147438631.13433054,7483231556657400.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51123207486625.625,1854229234149369.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9864319504750.584
3.25,4.9978222526890925e+17,-2.3605034937145533e-09,-2.685221915255444e-13,-2.3507638094823097e-08,1904638852463705.2,49894490.35879395,33152118223.713703,23782392691.31609,13417663861.32142,24573.061255868735,147438631.13433054,7530835880789984.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51153570381194.97,1863499975889326.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9899262677309.084
3.2708333333333335,4.9973244379446854e+17,-1.5454987487363661e-09,-1.7632273941285145e-13,-1.4859208159723606e-08,1904603967298120.2,49894490.35879395,32945529966.896122,23780367192.86779,13416543961.688326,24573.061255868735,147438631.13433054,7578435437720270.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51183929519679.79,1872770717629283.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9934164538103.16
3.2916666666666665,4.996826674022026e+17,-1.3932134453852676e-09,-1.5846785177398467e-13,-1.581521491662849e-08,1904569113115722.2,49894490.35879395,32741516591.545483,23778833318.7482,13415701716.790833,24573.061255868735,147438631.13433054,7626030228242562.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51214285872844.59,1882041459369240.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,9969025103099.424
3.3125,4.9963289606750906e+17,-2.3460941027521624e-09,-2.6620698829936864e-13,-2.1525617623005872e-08,1904534289136691.8,49894490.35879395,32540030175.69873,23777516747.49128,13414982199.79271,24573.061255868735,147438631.13433054,7673620253142110.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51244639870083.48,1891312201109197.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10003844388791.861
3.3333333333333335,4.995831297792284e+17,-2.3911892551406765e-09,-2.719280264245791e-13,-6.412913708909881e-08,1904499494827077.2,49894490.35879395,32341023980.361694,23776296132.23696,13414316878.291103,24573.061255868735,147438631.13433054,7721205513197218.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51274991701426.98,1900582942849155.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10038622412189.668
3.3541666666666665,4.995333685321462e+17,-2.376136315491356e-09,-2.7019463982384507e-13,-4.9021506147662124e-08,1904464729765131.5,49894490.35879395,32144452412.924267,23775117782.492912,13413675429.75708,24573.061255868735,147438631.13433054,7768786009180251.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51305341451042.28,1909853684589112.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10073359190804.787
3.375,4.994836123236806e+17,-2.612704604247739e-09,-2.9707724575602724e-13,-4.896119900109271e-08,1904429993582192.0,49894490.35879395,31950270992.08563,23773957978.42257,13413044458.02361,24573.061255868735,147438631.13433054,7816361741858136.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51335689156201.305,1919124426329069.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10108054742639.506
3.3958333333333335,4.994338611524115e+17,-1.7724405513591025e-09,-2.0150725988902535e-13,-3.691992549725737e-08,1904395285936325.0,49894490.35879395,31758436314.162838,23772806224.639767,13412418035.631283,24573.061255868735,147438631.13433054,7863932711992663.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51366034833484.03,1928395168069026.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10142709086174.324
3.4166666666666665,4.993841150174345e+17,-1.8188083583175893e-09,-2.0675920298550308e-13,-3.648797023628781e-08,1904360606500719.8,49894490.35879395,31568906021.716446,23771657895.338207,13411793550.05812,24573.061255868735,147438631.13433054,7911498920340615.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51396378490286.94,1937665909808984.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10177322240360.646
3.4375,4.9933437391806957e+17,-1.8323798564889306e-09,-2.082811677250121e-13,-3.633412355867996e-08,1904325954958355.2,49894490.35879395,31381638776.39627,23770510929.704536,13411169837.403816,24573.061255868735,147438631.13433054,7959060367653944.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51426720129993.76,1946936651548941.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10211894224606.643
3.4583333333333335,4.9928463785373965e+17,-1.8261232810542889e-09,-2.075494710073165e-13,-3.639174314690351e-08,1904291330999924.2,49894490.35879395,31196594216.864914,23769364437.35216,13410546394.786787,24573.061255868735,147438631.13433054,8006617054679632.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51457059754157.68,1956207393288898.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10246425058790.621
3.4791666666666665,4.9923490682390694e+17,-1.8213137411693156e-09,-2.069825340289286e-13,-3.644103646117389e-08,1904256734321728.5,49894490.35879395,31013732919.083366,23768217978.609505,13409922973.874475,24573.061255868735,147438631.13433054,8054168982160646.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51487397363627.305,1965478135028855.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10280914763169.572
3.5,4.991851808280567e+17,-1.8199285395994933e-09,-2.0680460931676793e-13,-3.6457313947049655e-08,1904222164625851.2,49894490.35879395,30833016414.116734,23767071380.078392,13409299476.717476,24573.061255868735,147438631.13433054,8101716150835494.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51517732958835.34,1974748876768812.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10315363358421.006
3.5208333333333335,4.9913545986568365e+17,-1.820441478971243e-09,-2.0684292589314178e-13,-3.6454132844119954e-08,1904187621619744.0,49894490.35879395,30654407092.420715,23765924579.786587,13408675868.297113,24573.061255868735,147438631.13433054,8149258561438298.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51548066540040.875,1984019618508770.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10349770865635.21
3.5416666666666665,4.990857439362858e+17,-1.8218279726413843e-09,-2.06980300532783e-13,-3.644153077016936e-08,1904153105015702.2,49894490.35879395,30477868216.1901,23764777553.818764,13408052135.08765,24573.061255868735,147438631.13433054,8196796214699218.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51578398107444.11,1993290360248727.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10384137306273.562
3.5625,4.9903603303936314e+17,-1.8231637999221175e-09,-2.0711213977240828e-13,-3.6429207684157986e-08,1904118614531924.5,49894490.35879395,30303364132.227528,23763630304.67852,13407428278.484522,24573.061255868735,147438631.13433054,8244329111343584.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51608727661204.734,2002561101988685.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10418462702249.678
3.5833333333333335,4.989863271744163e+17,-1.8239653517917299e-09,-2.0718230302057415e-13,-3.6422535269728585e-08,1904084149891639.2,49894490.35879395,30130859619.90518,23762482846.05195,13406804306.198282,24573.061255868735,147438631.13433054,8291857252092091.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51639055201465.66,2011831843728642.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10452747075912.371
3.6041666666666665,4.9893662634094317e+17,-1.8242317560086056e-09,-2.0719307764834374e-13,-3.642142734671541e-08,1904049710822560.5,49894490.35879395,29960320402.794674,23761335162.135056,13406180209.288025,24573.061255868735,147438631.13433054,8339380637661804.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51669380728416.54,2021102585468599.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10486990449946.812
3.625,4.988869305384425e+17,-1.8242612683443735e-09,-2.0717466765462072e-13,-3.6423112463635346e-08,1904015297056816.2,49894490.35879395,29791713168.515255,23760187250.362484,13405555986.282402,24573.061255868735,147438631.13433054,8386899268766310.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51699704242226.945,2030373327208557.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10521192847358.57
3.6458333333333335,4.988372397664127e+17,-1.8242500221643448e-09,-2.0715200682950258e-13,-3.6425253927783796e-08,1903980908330971.8,49894490.35879395,29625005149.14622,23759039106.541924,13404931634.799692,24573.061255868735,147438631.13433054,8434413146115251.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51730025743069.63,2039644068948514.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10555354291519.24
3.6666666666666665,4.987875540243524e+17,-1.8243143593798694e-09,-2.0714138710138624e-13,-3.642627596097415e-08,1903946544386034.0,49894490.35879395,29460164293.9319,23757890730.894573,13404307154.951744,24573.061255868735,147438631.13433054,8481922270414507.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51760345231111.04,2048914810688471.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10589474806148.22
3.6875,4.987378733117608e+17,-1.824471325335465e-09,-2.0713831562470341e-13,-3.642658853182525e-08,1903912204967493.0,49894490.35879395,29297159489.567245,23756742132.178402,13403682551.659845,24573.061255868735,147438631.13433054,8529426642366373.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51790662706504.89,2058185552428428.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10623554415292.562
3.7083333333333335,4.986881976281364e+17,-1.824691083896804e-09,-2.0714257106963212e-13,-3.642620359065603e-08,1903877889825045.2,49894490.35879395,29135960109.741913,23755593315.495888,13403057827.792925,24573.061255868735,147438631.13433054,8576926262669368.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51820978169411.22,2067456294168385.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10657593143346.828
3.7291666666666665,4.9863852697297786e+17,-1.8249016700878616e-09,-2.0714655078530097e-13,-3.642583087912053e-08,1903843598712661.0,49894490.35879395,28976536269.46768,23754444287.703556,13402432987.207645,24573.061255868735,147438631.13433054,8624421132018434.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51851291619987.89,2076727035908342.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10691591015033.006
3.75,4.985888613457831e+17,-1.8251047275691292e-09,-2.0714926036250785e-13,-3.642557332195245e-08,1903809331388286.8,49894490.35879395,28818858753.559856,23753295051.102592,13401808031.186298,24573.061255868735,147438631.13433054,8671911251105152.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51881603058400.46,2085997777648299.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10725548055378.15
3.7708333333333335,4.985392007460498e+17,-1.8252924120369209e-09,-2.0715025046772315e-13,-3.6425475115262324e-08,1903775087613815.2,49894490.35879395,28662898950.284065,23752145608.70308,13401182961.413363,24573.061255868735,147438631.13433054,8719396620617709.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51911912484813.945,2095268519388257.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10759464289717.191
3.7916666666666665,4.984895451732758e+17,-1.8254617744640057e-09,-2.0714914948646503e-13,-3.642557407846082e-08,1903740867155003.8,49894490.35879395,28508628889.88052,23750995963.554024,13400557779.59514,24573.061255868735,147438631.13433054,8766877241241023.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51942219899393.805,2104539261128214.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10793339743680.408
3.8125,4.984398946269583e+17,-1.8256236133526978e-09,-2.071472013796683e-13,-3.642575322011897e-08,1903706669781455.0,49894490.35879395,28356021226.66277,23749846118.572308,13399932487.3636,24573.061255868735,147438631.13433054,8814353113656740.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,51972525302306.26,2113810002868172.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10827174443193.352
3.8333333333333335,4.9839024910659456e+17,-1.8257867435152247e-09,-2.0714540003938037e-13,-3.6425921139407875e-08,1903672495266512.0,49894490.35879395,28205049182.948303,23748696076.54323,13399307086.276548,24573.061255868735,147438631.13433054,8861824238543287.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52002828693718.24,2123080744608129.2,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10860968414471.398
3.8541666666666665,4.9834060861168186e+17,-1.8259491315360472e-09,-2.0714351466419965e-13,-3.6426097948587743e-08,1903638343387088.8,49894490.35879395,28055686530.612816,23747545841.557796,13398681578.629494,24573.061255868735,147438631.13433054,8909290616576019.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52033130073795.16,2132351486348086.8,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10894721684003.791
3.875,4.982909731417169e+17,-1.8261204137885952e-09,-2.071426385629199e-13,-3.6426180912466166e-08,1903604213923816.8,49894490.35879395,27907907643.939095,23746395416.62455,13398055966.106785,24573.061255868735,147438631.13433054,8956752248427128.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52063429442704.6,2141622228088044.0,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10928434278563.857
3.8958333333333335,4.982413426961967e+17,-1.826294244371216e-09,-2.07142046243277e-13,-3.642623776027267e-08,1903570106660583.2,49894490.35879395,27761687388.192932,23745244805.384068,13397430250.749954,24573.061255868735,147438631.13433054,9004209134765993.0,9.043052872107632e+16,7.855151256890026e+17,4.0190611107861816e+18,52093726800613.64,2150892969828001.5,21780127642400.844,22254673694540.84,20627838708511.277,2622549098132.4263,337352792350.5906,10962106225171.715
